CUSTOM.updateTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [m],OSD.altitude [m],OSD.pitch,OSD.roll,OSD.yaw,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,CUSTOM.travelled [m],CALC.distance [m]
2019/01/09 19:16:53.972,0.0,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-86.3,0.0,0.0
2019/01/09 19:16:53.972,0.1,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-86.3,0.0,0.0
2019/01/09 19:16:53.972,0.2,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-86.2,0.0,0.0
2019/01/09 19:16:54.073,0.3,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-86.3,0.0,0.67
2019/01/09 19:16:54.184,0.4,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-86.2,0.01,0.67
2019/01/09 19:16:54.291,0.5,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-86.2,0.01,0.67
2019/01/09 19:16:54.396,0.6,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-86.3,0.02,0.68
2019/01/09 19:16:54.497,0.7,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-86.8,0.02,0.68
2019/01/09 19:16:54.598,0.8,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-88.2,0.02,0.68
2019/01/09 19:16:54.705,0.9,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-89.1,0.02,0.68
2019/01/09 19:16:54.811,1.0,29.577192,-95.754259,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-89.5,0.03,0.69
2019/01/09 19:16:54.914,1.1,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-89.8,0.03,0.69
2019/01/09 19:16:55.021,1.2,29.577192,-95.754259,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-89.9,0.04,0.69
2019/01/09 19:16:55.132,1.3,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.0,0.04,0.69
2019/01/09 19:16:55.238,1.4,29.577192,-95.754259,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.1,0.04,0.69
2019/01/09 19:16:55.342,1.5,29.577192,-95.754259,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.1,0.04,0.69
2019/01/09 19:16:55.452,1.6,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.2,0.05,0.68
2019/01/09 19:16:55.558,1.7,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.2,0.06,0.68
2019/01/09 19:16:55.558,1.8,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.3,0.06,0.68
2019/01/09 19:16:55.666,1.9,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.3,0.07,0.68
2019/01/09 19:16:55.772,2.0,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.3,0.07,0.68
2019/01/09 19:16:55.875,2.1,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.3,0.07,0.68
2019/01/09 19:16:55.984,2.2,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.4,0.07,0.68
2019/01/09 19:16:56.092,2.3,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.4,0.08,0.68
2019/01/09 19:16:56.196,2.4,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.4,0.08,0.68
2019/01/09 19:16:56.301,2.5,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.4,0.08,0.68
2019/01/09 19:16:56.407,2.6,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.4,0.09,0.68
2019/01/09 19:16:56.512,2.7,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.4,0.1,0.69
2019/01/09 19:16:56.614,2.8,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.4,0.1,0.69
2019/01/09 19:16:56.720,2.9,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.4,0.1,0.69
2019/01/09 19:16:56.825,3.0,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.1,0.69
2019/01/09 19:16:56.935,3.1,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.1,0.69
2019/01/09 19:16:57.041,3.2,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.11,0.69
2019/01/09 19:16:57.148,3.3,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.12,0.69
2019/01/09 19:16:57.254,3.4,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.12,0.69
2019/01/09 19:16:57.358,3.5,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.13,0.69
2019/01/09 19:16:57.358,3.6,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.13,0.7
2019/01/09 19:16:57.466,3.7,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.14,0.7
2019/01/09 19:16:57.570,3.8,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.14,0.69
2019/01/09 19:16:57.675,3.9,29.577192,-95.754259,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.15,0.69
2019/01/09 19:16:57.779,4.0,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.15,0.7
2019/01/09 19:16:57.882,4.1,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.16,0.7
2019/01/09 19:16:57.984,4.2,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.16,0.7
2019/01/09 19:16:58.086,4.3,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.16,0.7
2019/01/09 19:16:58.189,4.4,29.577192,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.17,0.71
2019/01/09 19:16:58.291,4.5,29.577192,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.17,0.71
2019/01/09 19:16:58.399,4.6,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.9,0.0,0.0,-90.5,0.18,0.71
2019/01/09 19:16:58.501,4.7,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.18,0.71
2019/01/09 19:16:58.609,4.8,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.19,0.71
2019/01/09 19:16:58.715,4.9,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.19,0.71
2019/01/09 19:16:58.815,5.0,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.2,0.71
2019/01/09 19:16:58.915,5.1,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.2,0.71
2019/01/09 19:16:59.022,5.2,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.21,0.72
2019/01/09 19:16:59.125,5.3,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.21,0.72
2019/01/09 19:16:59.235,5.4,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.22,0.72
2019/01/09 19:16:59.344,5.5,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.22,0.72
2019/01/09 19:16:59.447,5.6,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.23,0.72
2019/01/09 19:16:59.555,5.7,29.577193,-95.75426,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.24,0.73
2019/01/09 19:16:59.555,5.8,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.24,0.73
2019/01/09 19:16:59.665,5.9,29.577193,-95.75426,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.24,0.73
2019/01/09 19:16:59.766,6.0,29.577193,-95.75426,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.25,0.73
2019/01/09 19:16:59.870,6.1,29.577193,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.25,0.74
2019/01/09 19:16:59.975,6.2,29.577193,-95.75426,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.25,0.74
2019/01/09 19:17:00.078,6.3,29.577193,-95.75426,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.26,0.74
2019/01/09 19:17:00.183,6.4,29.577193,-95.75426,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.26,0.74
2019/01/09 19:17:00.290,6.5,29.577193,-95.75426,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.26,0.74
2019/01/09 19:17:00.395,6.6,29.577193,-95.75426,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.26,0.74
2019/01/09 19:17:00.500,6.7,29.577193,-95.75426,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.27,0.74
2019/01/09 19:17:00.605,6.8,29.577193,-95.75426,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.28,0.75
2019/01/09 19:17:00.711,6.9,29.577192,-95.75426,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.29,0.77
2019/01/09 19:17:00.816,7.0,29.577192,-95.75426,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.3,0.77
2019/01/09 19:17:00.920,7.1,29.577192,-95.754261,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.3,0.78
2019/01/09 19:17:01.024,7.2,29.577192,-95.754261,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.3,0.78
2019/01/09 19:17:01.126,7.3,29.577192,-95.754261,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.3,0.78
2019/01/09 19:17:01.230,7.4,29.577192,-95.754261,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.31,0.78
2019/01/09 19:17:01.337,7.5,29.577192,-95.754261,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.31,0.78
2019/01/09 19:17:01.443,7.6,29.577193,-95.754261,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.32,0.78
2019/01/09 19:17:01.550,7.7,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.32,0.79
2019/01/09 19:17:01.657,7.8,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.33,0.79
2019/01/09 19:17:01.762,7.9,29.577192,-95.754261,0.0,119.8,0.1,0.0,-90.7,0.0,0.0,-90.5,0.34,0.8
2019/01/09 19:17:01.762,8.0,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.34,0.8
2019/01/09 19:17:01.865,8.1,29.577192,-95.754261,0.0,119.8,0.1,0.0,-90.8,0.0,0.0,-90.5,0.35,0.8
2019/01/09 19:17:01.977,8.2,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.36,0.81
2019/01/09 19:17:02.081,8.3,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.36,0.81
2019/01/09 19:17:02.188,8.4,29.577192,-95.754261,0.0,119.8,0.1,0.0,-90.7,0.0,0.0,-90.5,0.36,0.81
2019/01/09 19:17:02.293,8.5,29.577192,-95.754261,0.0,119.8,0.1,0.0,-90.7,0.0,0.0,-90.5,0.36,0.82
2019/01/09 19:17:02.395,8.6,29.577192,-95.754261,0.0,119.8,0.1,0.0,-90.7,0.0,0.0,-90.5,0.37,0.82
2019/01/09 19:17:02.497,8.7,29.577192,-95.754261,0.0,119.8,0.1,0.0,-90.7,0.0,0.0,-90.5,0.38,0.83
2019/01/09 19:17:02.599,8.8,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.39,0.83
2019/01/09 19:17:02.703,8.9,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.39,0.84
2019/01/09 19:17:02.806,9.0,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.39,0.84
2019/01/09 19:17:02.910,9.1,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.8,0.0,0.0,-90.5,0.41,0.85
2019/01/09 19:17:03.016,9.2,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.41,0.85
2019/01/09 19:17:03.123,9.3,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.42,0.86
2019/01/09 19:17:03.226,9.4,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.42,0.86
2019/01/09 19:17:03.334,9.5,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.42,0.86
2019/01/09 19:17:03.438,9.6,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.43,0.87
2019/01/09 19:17:03.546,9.7,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.43,0.87
2019/01/09 19:17:03.655,9.8,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.44,0.88
2019/01/09 19:17:03.759,9.9,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.44,0.88
2019/01/09 19:17:03.759,10.0,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.44,0.89
2019/01/09 19:17:03.866,10.1,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.45,0.89
2019/01/09 19:17:03.972,10.2,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.46,0.89
2019/01/09 19:17:04.073,10.3,29.577192,-95.754262,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.47,0.9
2019/01/09 19:17:04.180,10.4,29.577192,-95.754262,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.47,0.9
2019/01/09 19:17:04.285,10.5,29.577192,-95.754262,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.48,0.9
2019/01/09 19:17:04.393,10.6,29.577192,-95.754262,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.48,0.91
2019/01/09 19:17:04.495,10.7,29.577192,-95.754262,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.48,0.91
2019/01/09 19:17:04.604,10.8,29.577192,-95.754261,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.5,0.9
2019/01/09 19:17:04.705,10.9,29.577192,-95.754262,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.5,0.9
2019/01/09 19:17:04.814,11.0,29.577192,-95.754262,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.5,0.9
2019/01/09 19:17:04.922,11.1,29.577192,-95.754262,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.5,0.91
2019/01/09 19:17:05.026,11.2,29.577192,-95.754262,0.0,119.8,0.2,0.0,-90.7,0.0,0.0,-90.5,0.51,0.91
2019/01/09 19:17:05.138,11.3,29.577192,-95.754262,0.0,119.8,0.0,0.0,-90.8,0.0,0.0,-90.5,0.51,0.91
2019/01/09 19:17:05.246,11.4,29.577192,-95.754262,0.0,119.8,-0.5,0.0,-90.8,0.0,0.0,-90.5,0.52,0.92
2019/01/09 19:17:05.348,11.5,29.577192,-95.754262,0.0,119.8,-1.7,-0.5,-91.0,0.0,0.0,-90.5,0.52,0.92
2019/01/09 19:17:05.455,11.6,29.577192,-95.754262,0.0,119.8,-2.8,-2.3,-91.0,0.0,0.0,-90.5,0.53,0.93
2019/01/09 19:17:05.558,11.7,29.577192,-95.754262,0.0,119.8,-2.1,-2.3,-90.9,0.0,0.0,-90.5,0.56,0.95
2019/01/09 19:17:05.665,11.8,29.577191,-95.754262,0.0,119.8,0.0,0.0,-90.9,0.0,0.0,-90.5,0.59,0.99
2019/01/09 19:17:05.769,11.9,29.577191,-95.754263,0.1,119.9,1.5,1.6,-91.1,0.0,0.0,-90.5,0.63,1.03
2019/01/09 19:17:05.769,12.0,29.577191,-95.754263,0.2,120.0,2.6,3.1,-91.1,0.0,0.0,-90.5,0.63,1.08
2019/01/09 19:17:05.873,12.1,29.57719,-95.754263,0.4,120.2,2.8,3.6,-91.1,0.0,0.0,-90.5,0.73,1.12
2019/01/09 19:17:05.978,12.2,29.57719,-95.754264,0.5,120.3,3.7,6.4,-91.0,0.0,0.0,-90.4,0.77,1.17
2019/01/09 19:17:06.082,12.3,29.57719,-95.754264,0.7,120.5,4.7,8.7,-90.5,0.0,0.0,-89.7,0.82,0.28
2019/01/09 19:17:06.192,12.4,29.57719,-95.754264,0.9,120.7,4.8,10.0,-89.0,0.0,0.0,-88.6,0.87,0.33
2019/01/09 19:17:06.297,12.5,29.57719,-95.754265,1.1,120.9,3.9,10.8,-86.6,0.0,0.0,-87.2,0.94,0.39
2019/01/09 19:17:06.404,12.6,29.57719,-95.754265,1.2,121.0,3.1,11.3,-83.7,0.0,0.0,-85.4,0.96,0.4
2019/01/09 19:17:06.509,12.7,29.57719,-95.754266,1.3,121.1,2.3,12.4,-79.9,0.0,0.0,-82.7,0.98,0.42
2019/01/09 19:17:06.616,12.8,29.57719,-95.754266,1.4,121.2,0.5,12.3,-75.6,0.0,0.0,-79.2,1.02,0.45
2019/01/09 19:17:06.717,12.9,29.57719,-95.754266,1.4,121.2,-0.3,12.3,-71.9,0.0,0.0,-75.6,1.06,0.48
2019/01/09 19:17:06.823,13.0,29.57719,-95.754266,1.5,121.3,-1.8,12.2,-68.9,0.0,0.0,-72.2,1.09,0.48
2019/01/09 19:17:06.927,13.1,29.57719,-95.754267,1.5,121.3,-2.8,12.4,-66.5,0.0,0.0,-69.3,1.12,0.48
2019/01/09 19:17:07.032,13.2,29.577191,-95.754267,1.6,121.4,-2.9,12.6,-63.5,0.0,0.0,-69.3,1.17,0.48
2019/01/09 19:17:07.137,13.3,29.577191,-95.754267,1.7,121.5,-4.3,14.5,-60.8,0.0,0.0,-66.3,1.22,0.49
2019/01/09 19:17:07.238,13.4,29.577192,-95.754267,1.7,121.5,-7.0,16.0,-58.9,0.0,0.0,-63.4,1.29,0.49
2019/01/09 19:17:07.344,13.5,29.577193,-95.754267,1.8,121.6,-9.4,16.8,-57.5,0.0,0.0,-60.8,1.37,0.49
2019/01/09 19:17:07.447,13.6,29.577193,-95.754267,1.9,121.7,-10.2,17.0,-55.9,0.0,0.0,-58.5,1.48,0.52
2019/01/09 19:17:07.553,13.7,29.577195,-95.754266,2.0,121.8,-11.1,17.4,-54.0,0.0,0.0,-56.1,1.62,0.56
2019/01/09 19:17:07.553,13.8,29.577196,-95.754266,2.1,121.9,-11.6,17.0,-51.8,0.0,0.0,-53.7,1.62,0.67
2019/01/09 19:17:07.764,13.9,29.577198,-95.754266,2.1,121.9,-12.0,16.7,-49.6,0.0,0.0,-51.3,1.95,0.8
2019/01/09 19:17:07.764,14.0,29.5772,-95.754266,2.2,122.0,-12.6,16.5,-47.5,0.0,0.0,-49.0,1.95,0.97
2019/01/09 19:17:07.864,14.1,29.577201,-95.754266,2.3,122.1,-12.7,15.8,-45.4,0.0,0.0,-47.1,2.36,1.16
2019/01/09 19:17:07.966,14.2,29.577204,-95.754266,2.4,122.2,-13.6,16.0,-43.9,0.0,0.0,-45.3,2.61,1.38
2019/01/09 19:17:08.070,14.3,29.577206,-95.754265,2.4,122.2,-14.4,15.9,-42.7,0.0,0.0,-43.6,2.85,1.61
2019/01/09 19:17:08.175,14.4,29.577208,-95.754265,2.5,122.3,-15.5,15.7,-41.4,0.0,0.0,-42.2,3.13,1.88
2019/01/09 19:17:08.283,14.5,29.577211,-95.754265,2.6,122.4,-16.1,15.9,-40.4,0.0,0.0,-41.0,3.41,2.15
2019/01/09 19:17:08.388,14.6,29.577214,-95.754265,2.7,122.5,-15.9,15.5,-39.4,0.0,0.0,-39.9,3.72,2.45
2019/01/09 19:17:08.497,14.7,29.577216,-95.754264,2.7,122.5,-15.7,15.9,-38.3,0.0,0.0,-38.8,4.04,2.76
2019/01/09 19:17:08.604,14.8,29.577219,-95.754264,2.8,122.6,-15.3,16.8,-37.0,0.0,0.0,-37.5,4.38,3.1
2019/01/09 19:17:08.707,14.9,29.577223,-95.754264,2.9,122.7,-15.6,16.8,-35.9,0.0,0.0,-36.1,4.73,3.44
2019/01/09 19:17:08.808,15.0,29.577226,-95.754263,2.9,122.7,-16.1,17.0,-34.9,0.0,0.0,-34.7,5.13,3.84
2019/01/09 19:17:08.914,15.1,29.57723,-95.754263,3.0,122.8,-15.8,16.7,-33.7,0.0,0.0,-34.7,5.52,4.22
2019/01/09 19:17:09.015,15.2,29.577233,-95.754263,3.1,122.9,-16.1,17.5,-32.4,0.0,0.0,-33.3,5.93,4.63
2019/01/09 19:17:09.115,15.3,29.577237,-95.754262,3.1,122.9,-15.7,17.9,-30.7,0.0,0.0,-31.7,6.34,5.04
2019/01/09 19:17:09.225,15.4,29.577241,-95.754262,3.2,123.0,-15.6,18.1,-29.1,0.0,0.0,-30.1,6.79,5.47
2019/01/09 19:17:09.328,15.5,29.577245,-95.754261,3.3,123.1,-16.0,19.3,-28.0,0.0,0.0,-28.9,7.23,5.91
2019/01/09 19:17:09.430,15.6,29.577249,-95.75426,3.3,123.1,-16.7,18.9,-27.4,0.0,0.0,-27.5,7.72,6.4
2019/01/09 19:17:09.531,15.7,29.577253,-95.754259,3.4,123.2,-16.8,18.2,-26.6,0.0,0.0,-26.2,8.2,6.87
2019/01/09 19:17:09.643,15.8,29.577258,-95.754258,3.5,123.3,-16.9,17.6,-25.8,0.0,0.0,-25.0,8.72,7.38
2019/01/09 19:17:09.749,15.9,29.577263,-95.754256,3.5,123.3,-16.9,16.7,-25.1,0.0,0.0,-24.4,9.24,7.88
2019/01/09 19:17:09.749,16.0,29.577267,-95.754255,3.6,123.4,-18.1,16.9,-24.9,0.0,0.0,-23.9,9.24,8.43
2019/01/09 19:17:09.853,16.1,29.577272,-95.754253,3.6,123.4,-17.5,16.8,-24.6,0.0,0.0,-23.3,10.35,8.97
2019/01/09 19:17:09.957,16.2,29.577277,-95.754251,3.7,123.5,-17.1,16.2,-24.3,0.0,0.0,-23.0,10.95,9.56
2019/01/09 19:17:10.059,16.3,29.577283,-95.754249,3.8,123.6,-17.6,15.3,-24.3,0.0,0.0,-22.7,11.56,10.15
2019/01/09 19:17:10.168,16.4,29.577288,-95.754247,3.9,123.7,-18.9,14.4,-24.3,0.0,0.0,-22.5,12.19,10.77
2019/01/09 19:17:10.275,16.5,29.577293,-95.754245,4.0,123.8,-20.1,13.7,-24.3,0.0,0.0,-22.2,12.81,11.38
2019/01/09 19:17:10.379,16.6,29.577299,-95.754243,4.2,124.0,-20.9,13.7,-24.3,0.0,0.0,-22.1,13.47,12.03
2019/01/09 19:17:10.484,16.7,29.577305,-95.754242,4.3,124.1,-19.9,13.2,-23.9,0.0,0.0,-21.9,14.13,12.68
2019/01/09 19:17:10.587,16.8,29.577311,-95.754239,4.4,124.2,-19.5,13.6,-23.6,0.0,0.0,-21.7,14.84,13.38
2019/01/09 19:17:10.691,16.9,29.577316,-95.754237,4.4,124.2,-19.3,13.7,-23.6,0.0,0.0,-21.5,15.51,14.04
2019/01/09 19:17:10.797,17.0,29.577323,-95.754235,4.5,124.3,-19.4,13.9,-23.7,0.0,0.0,-21.3,16.21,14.74
2019/01/09 19:17:10.902,17.1,29.577328,-95.754234,4.5,124.3,-19.7,13.2,-23.8,0.0,0.0,-21.2,16.86,15.38
2019/01/09 19:17:11.008,17.2,29.577334,-95.754231,4.6,124.4,-19.2,12.8,-23.6,0.0,0.0,-21.2,17.59,16.11
2019/01/09 19:17:11.109,17.3,29.577341,-95.754229,4.6,124.4,-18.8,12.6,-23.6,0.0,0.0,-21.1,18.3,16.82
2019/01/09 19:17:11.216,17.4,29.577347,-95.754227,4.7,124.5,-18.8,12.4,-23.6,0.0,0.0,-21.1,19.07,17.58
2019/01/09 19:17:11.320,17.5,29.577354,-95.754225,4.7,124.5,-18.5,12.6,-23.6,0.0,0.0,-21.0,19.82,18.32
2019/01/09 19:17:11.428,17.6,29.577361,-95.754223,4.7,124.5,-18.0,12.4,-23.7,0.0,0.0,-21.0,20.64,19.14
2019/01/09 19:17:11.532,17.7,29.577367,-95.754221,4.7,124.5,-18.3,12.6,-23.8,0.0,0.0,-20.9,21.41,19.9
2019/01/09 19:17:11.634,17.8,29.577374,-95.754218,4.7,124.5,-18.2,12.5,-23.7,0.0,0.0,-20.9,22.21,20.7
2019/01/09 19:17:11.734,17.9,29.577381,-95.754216,4.7,124.5,-17.2,12.0,-23.5,0.0,0.0,-20.8,22.99,21.48
2019/01/09 19:17:11.837,18.0,29.577389,-95.754214,4.7,124.5,-16.8,12.1,-23.3,0.0,0.0,-20.8,23.83,22.32
2019/01/09 19:17:11.945,18.1,29.577396,-95.754212,4.7,124.5,-16.5,12.2,-23.2,0.0,0.0,-20.8,24.64,23.12
2019/01/09 19:17:12.047,18.2,29.577403,-95.75421,4.8,124.6,-16.6,12.7,-23.3,0.0,0.0,-20.7,25.48,23.95
2019/01/09 19:17:12.047,18.3,29.57741,-95.754208,4.9,124.7,-16.4,13.4,-23.3,0.0,0.0,-20.5,25.48,24.77
2019/01/09 19:17:12.159,18.4,29.577417,-95.754205,4.9,124.7,-15.8,14.4,-22.4,0.0,0.0,-19.7,27.15,25.62
2019/01/09 19:17:12.268,18.5,29.577425,-95.754203,5.0,124.8,-14.7,15.3,-20.2,0.0,0.0,-18.2,28.01,26.47
2019/01/09 19:17:12.369,18.6,29.577433,-95.754201,5.1,124.9,-13.6,16.5,-16.9,0.0,0.0,-16.0,28.93,27.39
2019/01/09 19:17:12.470,18.7,29.57744,-95.754198,5.1,124.9,-12.9,16.6,-13.7,0.0,0.0,-13.4,29.81,28.27
2019/01/09 19:17:12.573,18.8,29.577449,-95.754195,5.2,125.0,-13.3,16.3,-10.5,0.0,0.0,-10.3,30.8,29.25
2019/01/09 19:17:12.683,18.9,29.577456,-95.754192,5.2,125.0,-12.6,16.3,-7.0,0.0,0.0,-6.8,31.68,30.12
2019/01/09 19:17:12.790,19.0,29.577464,-95.754189,5.3,125.1,-13.0,16.3,-3.4,0.0,0.0,-3.2,32.59,31.03
